id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"2920-Clearwater-Dr,-Prosper,-TX-75078","2920 Clearwater Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3822,7492.0,2016.0,700000,157,183.15,0.5101,2,-6.67,1,10.0,8.921591063563978,791356.0,91356.0,11.5
"3141-Sunfish-St,-Prosper,-TX-75078","3141 Sunfish St, Prosper, TX 75078",75078,Single Family,Standard,5,5.0,3508,7100.0,2023.0,799000,279,227.77,0.4941,3,-32.86,2,3.0,8.867850063029406,900450.0,101450.0,11.3
"2201-Bradford-Dr,-Prosper,-TX-75078","2201 Bradford Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.0,2699,43560.0,1999.0,735000,16,272.32,0.062,2,6.52,0,27.0,10.681894577046897,826217.0,91217.0,11.0
"411-Salada-Dr,-Prosper,-TX-75078","411 Salada Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3693,10019.0,2015.0,714900,89,193.58,0.3686,2,-13.87,1,11.0,9.212238569259263,803431.0,88531.0,11.0
"1730-Sweetwater-Ln,-Prosper,-TX-75078","1730 Sweetwater Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4714,13983.0,2017.0,1039900,92,220.6,0.3371,1,0.0,0,9.0,9.54559758504085,1166806.0,126906.0,10.9
"981-Stanford-Ln,-Prosper,-TX-75078","981 Stanford Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,4.0,3940,12502.0,2024.0,927406,10,235.38,0.3151,1,0.0,0,2.0,9.433643910491758,1040767.0,113361.0,10.9
"16501-Stillhouse-Hollow-Ct,-Prosper,-TX-75078","16501 Stillhouse Hollow Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2704,5619.0,2016.0,529000,43,195.64,0.4812,2,-1.86,1,10.0,8.633908991112198,590390.0,61390.0,10.4
"2310-Red-Cedar-Trl,-Prosper,-TX-75078","2310 Red Cedar Trl, Prosper, TX 75078",75078,Single Family,Standard,4,5.0,4087,8712.0,2022.0,920000,169,225.1,0.4691,2,-14.42,1,4.0,9.072456664612796,1026357.0,106357.0,10.4
"521-Butterfly-Blvd,-Prosper,-TX-75078","521 Butterfly Blvd, Prosper, TX 75078",75078,Single Family,Standard,3,2.0,2032,6534.0,2015.0,430000,75,211.61,0.311,2,-9.28,1,11.0,8.784774592161016,478134.0,48134.0,10.1
"4020-Gambel-Rd,-Prosper,-TX-75078","4020 Gambel Rd, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4298,9932.0,2024.0,1069000,112,248.72,0.4327,1,0.0,0,2.0,9.203517146628057,1189724.0,120724.0,10.1
"870-Sagebrush-Dr,-Prosper,-TX-75078","870 Sagebrush Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3864,10019.0,2014.0,730000,42,188.92,0.3857,1,0.0,0,12.0,9.212238569259263,812062.0,82062.0,10.1
"1501-Stony-Trl,-Prosper,-TX-75078","1501 Stony Trl, Prosper, TX 75078",75078,Single Family,Standard,6,5.5,5154,32322.0,2016.0,1625000,90,315.29,0.1595,1,0.0,0,10.0,10.383503391908588,1805519.0,180519.0,10.0
"591-Lost-Creek-Dr,-Prosper,-TX-75078","591 Lost Creek Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,4124,10019.0,2012.0,785000,42,190.35,0.4116,1,0.0,0,14.0,9.212238569259263,867740.0,82740.0,9.5
"1011-Three-Rivers-Dr,-Prosper,-TX-75078","1011 Three Rivers Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4572,21344.0,2005.0,1050000,68,229.66,0.2142,1,0.0,0,21.0,9.96852594871535,1159144.0,109144.0,9.4
"710-Calaveras-Ct,-Prosper,-TX-75078","710 Calaveras Ct, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3834,12632.0,2007.0,735000,60,191.71,0.3035,1,0.0,0,19.0,9.443988555935478,810278.0,75278.0,9.3
"201-Kingsbury-Ln,-Prosper,-TX-75078","201 Kingsbury Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,4083,10890.0,2017.0,849950,140,208.17,0.3749,1,0.0,0,9.0,9.295600215927006,937452.0,87502.0,9.3
"182-Springbrook-Dr,-Prosper,-TX-75078","182 Springbrook Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4053,10019.0,2012.0,824900,26,203.53,0.4045,1,0.0,0,14.0,9.212238569259263,908888.0,83988.0,9.2
"1181-Saint-Peter-Ln,-Prosper,-TX-75078","1181 Saint Peter Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3790,15246.0,2020.0,899000,62,237.2,0.2486,1,0.0,0,6.0,9.632072452548218,988873.0,89873.0,9.1
"500-Lake-Trail-Ln,-Prosper,-TX-75078","500 Lake Trail Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3412,10454.0,2017.0,775000,6,227.14,0.3264,1,0.0,0,9.0,9.254739959272866,849609.0,74609.0,8.8
