id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"709-80th-St,-Lubbock,-TX-79404","709 80th St, Lubbock, TX 79404",79404,Single Family,Standard,4,4,4360,14810,1962,245000,152,56.19,0.2944,1,0.0,0
"3802-32nd-St,-Lubbock,-TX-79410","3802 32nd St, Lubbock, TX 79410",79410,Single Family,Standard,2,1,908,7950,1951,99999,159,110.13,0.1142,1,0.0,0
"2605-E-19th-St,-Lubbock,-TX-79403","2605 E 19th St, Lubbock, TX 79403",79403,Single Family,Standard,2,2,1280,8625,1990,89999,159,70.31,0.1484,1,0.0,0
"4025-136th-St,-Lubbock,-TX-79423","4025 136th St, Lubbock, TX 79423",79423,Single Family,New Construction,4,3,2683,7841,2025,555000,144,206.86,0.3422,3,-5.92,2
"6307-County-Rd,-7430,-Lubbock,-TX-79424","6307 County Rd, 7430, Lubbock, TX 79424",79424,Single Family,Standard,3,2.5,2824,22651,2003,450000,158,159.35,0.1247,2,-5.26,1
"3304-Itasca-St,-Lubbock,-TX-79415","3304 Itasca St, Lubbock, TX 79415",79415,Single Family,Standard,3,1,1027,6970,1955,135000,147,131.45,0.1473,1,0.0,0
"2814-County-Rd,-7650,-Lubbock,-TX-79423","2814 County Rd, 7650, Lubbock, TX 79423",79423,Single Family,Standard,4,1,1739,43560,2015,160000,150,92.01,0.0399,2,14.29,0
"3615-47th-St,-Lubbock,-TX-79413","3615 47th St, Lubbock, TX 79413",79413,Single Family,Standard,3,3,2713,9148,1957,287000,150,105.79,0.2966,1,0.0,0
"5001-91st-St,-Lubbock,-TX-79424","5001 91st St, Lubbock, TX 79424",79424,Single Family,Standard,4,4,5520,8276,2012,939000,147,170.11,0.667,1,0.0,0
"3013-45th-St,-Lubbock,-TX-79413","3013 45th St, Lubbock, TX 79413",79413,Single Family,Standard,3,2,1332,7841,1986,150000,145,112.61,0.1699,3,0.67,1
"6932-35th-St,-Lubbock,-TX-79407","6932 35th St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1827,8712,2008,220000,153,120.42,0.2097,1,0.0,0
